title,story_points,state,type,priority,board_id,sprint_id,issue_id
inventariseren benodigde mobiele designs vooral voor de profielpagina en de gepersonaliseerde nieuwsfeed maar ook de rest van aedesnl bv waardering content,3.0,closed,Taak,Normal,1,1,92005
inventariseren van sso keycloak externe bron bv communities en crm,8.0,closed,Taak,Normal,1,1,92004
keycloak test acceptatie gelijk trekken met productie,5.0,closed,Taak,Normal,1,1,92003
content van productie inclusief config voor menus als fc naar acct dupliceren,1.0,closed,Verbetering,Normal,1,1,83312
het versturen van alerts wordt steeds trager vanwege het tabel usernotification die steeds groter wordt,4.0,closed,Taak,Normal,1,1,82706
aanmelden nieuwsbrieven ledenbrief en update aanpassen,1.0,closed,Change,Normal,1,1,82136
ronde profielfotos opnemen emailalerts,0.5,closed,Verbetering,Normal,1,1,81800
bij het toevoegen van een dossier vanuit profiel moeten het lijstje gesorteerd worden op alfabetische volgorde,3.0,closed,Verbetering,Normal,1,1,81029
tekstvak biografie het profiel moet een rte veld worden inplaats van tekst,4.0,closed,Taak,Low,1,1,80030
onderlijning links body artikel naar contextkolom items verwarrend,0.5,closed,Verbetering,Normal,1,1,79378
healthboard logging ontsluiten emailalerts,4.0,closed,Nieuw kenmerk,Normal,1,1,78914
agendaitems emailadres niet aanklikbaar bij aanmeldinformatie,0.5,closed,Change,Normal,1,1,78356
alerts afzender emailalerts omzetten naar aedesmediaaedesnl,0.5,closed,Taak,Normal,1,1,78340
profiel interactie subscriben nieuwsbrieven te verwarrend,1.0,closed,Change,Kritiek,1,1,77603
bevestiging profiel opslaan kleur te licht,0.5,closed,Change,Kritiek,1,1,77602
soms werken de themapaginas van feiten en cijfers wel en soms krijg je een 404,4.0,closed,Taak,Normal,1,1,77407
search zoeken werkt niet met speciale karakters,4.0,closed,Verbetering,Normal,1,1,77323
nieuwsbrief persberichten mist profiel,2.0,closed,Change,Normal,1,1,77314
content uit de migratie bevat nog de compactview link van bynder deze omzetten naar de originallink voor downloads alleen,4.0,closed,Change,Normal,1,1,77303
search op mobiel werkt niet op samsung wel op iphone,8.0,closed,Verbetering,Normal,1,1,77253
oude urls google mappen met nieuwe urls via google,4.0,closed,Change,Normal,1,1,77216
agendaitems toevoegen overrulend titelveld voor link website,1.0,closed,Change,Normal,1,1,77202
images fc presentation template moeten uit bynder komen,1.0,closed,Change,Normal,1,1,76005
headerimages bij infographics feiten en cijfers gaat deze goed voor alle themas,0.5,closed,Taak,Normal,1,1,75547
toevoegen regel bij nieuwsbrieven update,0.5,closed,Taak,Normal,1,1,75545
translations rss content types zijn nog niet gedaan,0.5,closed,Taak,Normal,1,1,75544
headerimages thema standpunten instrumenten weg fc terug,0.5,closed,Nieuw kenmerk,Normal,1,1,75543
profielfoto moet geen gebruik maken van de uploadplugin maar gebruik maken van een resource node met als data de inputstream,4.0,closed,Change,Normal,1,1,75068
implementeren van google analytics eventsflows,1.0,closed,Verbetering,Normal,1,1,74900
toevoegen hotjar javascript aan baselayout,0.5,closed,Verbetering,Normal,1,1,74785
voeg plaatjes toe voor het feiten cijfers de dossiers,0.5,closed,Verbetering,Normal,1,1,74736
melding als er een fout opgetreden met de communicatie naar mailchimp get put,4.0,closed,Verbetering,Low,1,1,74726
xua compatible header toevoegen aan site en keycloak,1.0,closed,Change,Normal,1,1,74661
labels zoeken inconsistent er bestaat nu bijvoorbeeld feiten en cijfers en feiten cijfers,2.0,closed,Change,Normal,1,1,74658
emails vanuit keycloak default naar nederlands zetten,1.0,closed,Taak,Normal,1,1,74657
contentmigratie validatie en controle resultaat,8.0,closed,Taak,Normal,1,1,74656
wachtwoord vergeten stuurt geen mail bij nietbestaand account als je test met een niet bestaand adres zegt hij alsnog dat er een mail gestuurd,0.5,closed,Verbetering,Normal,1,1,74652
keycloak timeout voor updatemail nav user password reset naar 2 weken 20160 mins,0.5,closed,Change,Normal,1,1,74615
meer nieuws overzicht search niet gesorteerd op datum,1.0,closed,Change,Normal,1,1,74610
hippo distributie van 097 deployen op productie,2.0,closed,Taak,Normal,1,1,74571
python app voor alerts installeren op productie,2.0,closed,Taak,Normal,1,1,74569
productie solr endpoint bijwerken de hippocms distributie,0.5,closed,Taak,Normal,1,1,74567
definitieve usermigratie en communicatiepad rondom keycloak acties oa reset password,8.0,closed,Taak,Normal,1,1,74563
bij het specifiek genereren van agendaitems moet de sortering search op publicatiedatum plaats van relevantie,1.0,closed,Nieuw kenmerk,Normal,1,1,74498
achtergrond feiten en cijfers blok op dossier veranderd niet mee met thema,1.0,closed,Story,Normal,1,1,74496
templates opschonen verwijderen van commented code de templates,1.0,closed,Story,Normal,1,1,74489
titelweergave naam downloads uit bynder moeten overschreven kunnen worden door de redactie,4.0,closed,Change,Normal,1,1,74469
configuratie van keycloak productie bijwerken,1.0,closed,Taak,Normal,1,1,74468
keycloak templates aanpassen naar omgeving variabelen,1.0,closed,Change,Normal,1,1,74456
als nieuw geregistreerde gebruiker zie ik niet mijn voornaam en achternaam het profiel,1.0,closed,Taak,Normal,1,1,74450
bij het verwijderen van een gevolgd dossier je profiel geen alert meer tonen,2.0,closed,Change,Normal,1,1,74447
default frequentie emailalerts aanpassen van geen naar direct,0.5,closed,Story,Kritiek,1,1,74444
verify email vanuit keycloak komt spam terecht,1.0,closed,Story,Normal,1,1,74442
uitlijnen items contextkolom nabij gelinkte item,4.0,closed,Story,Normal,1,1,74364
afbeeldingen openen vanuit contextkolom werkt niet op mobiel,1.0,closed,Story,Normal,1,1,74204
de titel van de dossiers ophalen op basis van een id die een gebruiker volgt op de profielpagina,2.0,closed,Change,Normal,1,1,73824
document owners uit keycloak ophalen op basis van member inplaats van alle 14000 users,2.0,closed,Verbetering,Normal,1,1,73717
downloadlink expertpagina moet vanuit bynder geregeld worden,1.0,closed,Change,Normal,1,1,73705
lijntje breadcrumb gaat weg bij het openen van het submenu dossier fenc tools,2.0,closed,Change,Normal,1,1,73371
themadossier navigatie bij hover themabutton uitklapmenu schuift het overzicht van alle dossiers onder dit thema uit,8.0,closed,Change,Normal,1,1,73333
doctype contextcolumn excluden van de zoekresultaten,0.5,closed,Change,Normal,1,1,73301
emails vanuit keycloak vertalen opmaak,1.0,closed,Story,Normal,1,1,73296
feedback hoe vaak je een nieuwsbrief krijgt,1.0,closed,Story,Normal,1,1,73290
wat zie je van anderen en wat zien ze van mij wat gebeurt er met mijn gegevens,0.5,closed,Story,Normal,1,1,73287
feedback na opslaan profiel melding profiel opgeslagen,4.0,closed,Story,Normal,1,1,73285
feedback na volgen dossier bijvoorbeeld je ontvangt nu email zodra iets wijzigt pas je voorkeuren aan je profiel met link,1.0,closed,Story,Normal,1,1,73277
auteur en datum opnemen onder titel artikel ipv als gekoppeld persoon datum wel belangrijk,0.5,closed,Story,Normal,1,1,73275
keuze mogelijk maken voor aedesexpert vs andere experts nu niet duidelijk dat het een expert van aedes,0.5,closed,Story,Normal,1,1,73274
formaten fotos header nog niet goed waardoor de fotos onscherp zijn,0.5,closed,Story,Normal,1,1,73273
opzetten van de rss feed voor artikelen en linken de share balk,1.0,closed,Nieuw kenmerk,Normal,1,1,73161
als dossier de item afkomstig van bynder pdf doc etc titel van bynder inladen,2.0,closed,Nieuw kenmerk,Normal,1,1,72935
download type toevoegen aan contextkolom pdf icoon meteen downloadbaar zie beschrijving,2.0,closed,Nieuw kenmerk,Normal,1,1,72934
pagetitle dynamisch maken nu altijd aedesnl,1.0,closed,Taak,Normal,1,1,72827
agenda overzichtspagina heeft heel groot zoekresutlaten als titel de header staan,1.0,closed,Taak,Normal,1,1,72793
externe links context kolom nieuwe pagina openen automatisch herkennen,0.5,closed,Change,Normal,1,1,72776
huidige community link het menu aanpassen naar httpswwwaedescommunitiesnl,0.5,closed,Change,Normal,1,1,72762
doordat de heroarticle op home tags heeft klikbaar gemaakt de styling stuk gegaan,0.5,closed,Change,Normal,1,1,72715
lijn trekken van rte naar contextobject artikel,2.0,closed,Change,Normal,1,1,72658
dossier op basis van id laten volgen en niet op basis van naam van het dossier changes templates python en ophalen van namen profile,8.0,closed,Taak,Normal,1,1,72652
dynamisch maken van authors bij het versturen van data naar solr voor de email alerts,2.0,closed,Taak,Normal,1,1,72651
defensive code voor het uitvallen van nodes keycloak en bynder controleren,4.0,closed,Verbetering,Normal,1,1,72237
identityaedesnl en alertaedesnl bij aws laten verifieren voor ses dienst,2.0,closed,Taak,Normal,1,1,72234
advertentie eigen footer met link naar site adverteerder dynamisch maken,1.0,closed,Story,Normal,1,1,71252
advertentie disclaimer moet afzender uitgelezen worden,0.5,closed,Story,Normal,1,1,71251
advertentie label header wordt niet uitgelezen,1.0,closed,Story,Normal,1,1,71250
advertentie thema footer en dossier footer missen,0.5,closed,Story,Normal,1,1,71249
owner toevoegen aan feiten en cijfers presentatie expert,1.0,closed,Change,Normal,1,1,71245
urls naar de verschillende omgevingen moeten uit de config komen omgevingafhankelijk,1.0,closed,Story,Normal,1,1,71240
prodsolr installeren op de aws instance waar keycloack op staat,2.0,closed,Taak,Normal,1,1,71237
lijst maken van alle functionele cookies op de website,1.0,closed,Story,Normal,1,1,71236
emailalerts alerts en nieuwe dossiers frequentie en duur,1.0,closed,Story,Normal,1,1,71233
updatedatum moet publicatiedatum overrulen,2.0,closed,Story,Normal,1,1,71229
op mobiel missen de rechterkant bollen een goede call action,2.0,closed,Story,Normal,1,1,71227
hoogte en positionering zoekbalk navigatie,0.5,closed,Story,Normal,1,1,71226
beheerbaar maken configuratie keycloak clients,2.0,closed,Story,Normal,1,1,71225
hippo componenten voorzien van correcte keycloak security context,4.0,closed,Story,Normal,1,1,71223
visualisatie van tabel uit rte een artikel,2.0,closed,Story,Normal,1,1,71216
karakter encoding van velden richting keycloak voor moeilijke namen,0.5,closed,Story,Normal,1,1,71211
dossier volgen toevoegen op profielpagina,4.0,closed,Story,Normal,1,1,71209
het niet duidelijk wanneer een facet aan uit staat,2.0,closed,Story,Normal,1,1,71066
hele zoekresultaat blokje moet klikbaar zijn niet alleen de titel,1.0,closed,Story,Normal,1,1,71062
afbeelding bij auteurexpertorganisatorbronafzender dynmisch maken,8.0,closed,Story,Normal,1,1,71046
benaming presentatie en expert aanpassen frontend,0.5,closed,Story,Normal,1,1,71041
feiten en cijfers inhoudelijke expert stylen,1.0,closed,Change,Normal,1,1,71038
styling dossier footer indien een artikel geen label heeft,0.5,closed,Story,Normal,1,1,70913
registreer link moet 1 dag geldig zijn ipv 15 minuten,0.5,closed,Story,Normal,1,1,70902
datum header tonen nederlands format,1.0,closed,Story,Normal,1,1,70897
sluiten van afbeelding modal moet ook mogelijk zijn door ernaast te klikken,1.0,closed,Story,Normal,1,1,70894
toolspagina thema footer link verkeerd door,1.0,closed,Story,Normal,1,1,70858
overzichtspagina thema footer link verkeerd door,1.0,closed,Story,Normal,1,1,70854
afmelden link naar profiel opnemen bericht naar solr publicerendepubliceren,1.0,closed,Story,Normal,1,1,70344
documenttype advertentie naar solr sturen,1.0,closed,Story,Normal,1,1,70301
assets vanuit bynder worden met label aangeboden bijvoorbeeld instrumenten zodat zoeken deze goed toont en filtert,2.0,closed,Story,Normal,1,1,70210
asset resultaten uit bynder via search binnenhalen,3.0,closed,Story,Normal,1,1,70209
contentmigratiefreeze daadwerkelijk uitvoeren van de contentmigratie script,0.5,closed,Story,Normal,1,1,69932
domeinen registreren voor de verschillende omgevingen,1.0,closed,Story,Normal,1,1,69929
contentmigratie migratie script aanpassen om de bynder plugin te ondersteunen,8.0,closed,Story,Normal,1,1,69924
contentmigratie bynder plugin toevoegen aan het project,4.0,closed,Story,Normal,1,1,69923
huidige gebruikersaccount migreren naar de nieuwe situatie inc email alerts subscriptie migratie import,4.0,closed,Story,Normal,1,1,69904
email functionaliteit met 1 knop uitschakeleninschakelen,2.0,closed,Story,Normal,1,1,69902
social sharing balk komt terug onderin scherm floating hiermee delen op elke pagina weer mogelijk,4.0,closed,Story,Normal,1,1,69719
links moeten altijd herkenbaar zijn niet alleen bij hover,2.0,closed,Story,Normal,1,1,69702
website moet een specifek gebruikersprofiel kunnen ophalen,4.0,closed,Story,Normal,1,1,69701
python amqp listener voor het ontvangen van camel message,4.0,closed,Story,Normal,1,1,69700
website moet met een eigen access token toegang hebben tot gebruikersbeheer functionaliteiten van keycloak,1.0,closed,Story,Normal,1,1,69633
routering berichtgeving van camel naar solr en python voor afhandeling gepubliceerde documenten,1.0,closed,Story,Normal,1,1,69632
ssl cert regelen voor alle omgevingen omgeving keycloack en hippo,1.0,closed,Story,Normal,1,1,69629
standpunten header aanpassen net zoals bij tools,1.5,closed,Story,Normal,1,1,69627
database views voor het versturen van emails,2.0,closed,Story,Normal,1,1,69625
opzetten python omgeving voor het versturen van de emails,1.0,closed,Story,Normal,1,1,69624
accsolr installeren op de aws instance waar keycloack op staat,2.0,closed,Story,Normal,1,1,69623
label bij expert auteur bron de context kolom valuelist,1.0,closed,Story,Normal,1,1,69618
agenda evenement lijntje naar aanmeldknop,1.0,closed,Story,Normal,1,1,69616
verticale uitlijning context kolom header,2.0,closed,Story,Normal,1,1,69615
uitlijning linkerkant tools ook andere paginas,3.0,closed,Story,Normal,1,1,69614
artikel update label datum toelichting,1.5,closed,Story,Normal,1,1,69613
componenten die afhankelijk zijn van login moeten koppelen aan keycloack component,0.5,closed,Story,Normal,1,1,69605
generieke component uitlezen keycloack config,3.0,closed,Story,Normal,1,1,69604
lijnen en bolletjes op verschillende niveaus submenu,3.0,closed,Story,Normal,1,1,69601
agenda detail header tijd en locatie toeveogen,0.5,closed,Story,Normal,1,1,69596
feiten en cijfers inhoudelijke expert benoemen,1.0,closed,Story,Normal,1,1,69595
submenus apart toevoegen voor de nieuwe implementatie,4.0,closed,Change,Normal,1,1,68786
detail pagina zoektool hippo inrichting,1.0,closed,Story,Normal,1,1,68728
image description shortfull bij artikel,1.0,closed,Story,Normal,1,1,68723
blokje feiten cijfers juist positioneren,1.0,closed,Story,Normal,1,1,68600
alle links op de site moeten er hetzelfde uitzien,0.5,closed,Story,Normal,1,1,68591
onderzoeken van de monitoring suite new relic hotjar google analytics,4.0,closed,Taak,Normal,1,1,68160
mobiel melding pagina feiten en cijfers presentatie ziet er beter uit op groter scherm,1.0,closed,Story,Normal,1,1,67236
foto op home moet niet meer uit het artikel komen maar gekozen kunnen worden,1.0,closed,Change,Normal,1,1,67233
standpunten uitklap menu om thema te kiezen,2.0,closed,Story,Normal,1,1,66882
standpunten header zoals pagina van themas,1.0,closed,Story,Normal,1,1,66880
tools 3 soorten tools intern van aedes van aedes naar externe website derde partij,2.0,closed,Story,Normal,1,1,66878
tools overzichtspagina gebaseerd op pagina van dossiers,2.0,closed,Story,Normal,1,1,66875
